#  Angle     X        Y        Z
  36.663  282.000  185.000  153.000
  32.346  141.000  248.000  138.000
  31.506   28.000  108.000  204.000
  33.115  286.000  217.000  189.000
  35.077  279.000   12.000  254.000
  31.407   24.000  107.000  200.000
  31.633  247.000  106.000  146.000
  32.126   35.000   82.000  242.000
  31.665   30.000   95.000  284.000
  31.026  277.000  219.000   58.000
  30.426  230.000  281.000  220.000
  37.973   50.000   94.000  152.000
  32.158   74.000  166.000   18.000
  33.824   13.000  171.000  223.000
  36.691   24.000  159.000  241.000
  37.013   84.000  251.000   83.000
  29.306  237.000  231.000  223.000
  38.765   59.000   10.000   36.000
  33.489  110.000  180.000   77.000
  33.239   24.000   69.000  211.000
  34.253  247.000  182.000  216.000
  33.093  178.000  289.000   84.000
  34.382  234.000   41.000   86.000
  30.249  250.000  154.000   64.000
  30.859  178.000   82.000   74.000
  30.539  273.000  200.000  130.000
  33.147  121.000  255.000  100.000
  29.890  289.000   25.000   41.000
  33.509   81.000  162.000   41.000
  30.114  126.000  223.000  131.000
  31.765  291.000   23.000  137.000
  32.263  150.000  127.000  156.000
  29.498  242.000  181.000  203.000
  34.008   73.000  243.000  165.000
  29.963  261.000  118.000  149.000
  30.972   63.000  197.000  281.000
  36.151  253.000  169.000   36.000
  31.928   95.000  272.000   74.000
  34.337  100.000  286.000  235.000
  34.555  140.000  208.000  238.000
  30.960  166.000  123.000   37.000
  32.445   45.000   70.000   27.000
  33.798   53.000  206.000  263.000
  30.636  102.000  289.000  115.000
  32.097  250.000  280.000   85.000
  29.734  263.000  121.000  276.000
  28.702  149.000  171.000  242.000
  32.229   44.000  232.000  264.000
  33.365  183.000  288.000   65.000
  33.392  182.000   61.000   87.000
  32.733  107.000  278.000   10.000
  34.244   22.000  212.000  269.000
  29.548   54.000   56.000  160.000
  32.258  249.000   19.000   44.000
  34.285  247.000   15.000  253.000
  34.995  111.000   80.000  133.000
  30.693  222.000    9.000   17.000
  32.581  269.000  186.000  286.000
  33.700  150.000  261.000  253.000
  34.940  222.000  183.000   10.000
  34.950  239.000   66.000  187.000
  33.755  268.000  218.000   27.000
  30.061   38.000  265.000  278.000
  30.800  241.000  113.000  236.000
  33.935  217.000  176.000  141.000
  33.756  279.000  148.000  145.000
  31.177   48.000   22.000  119.000
  33.019   54.000  104.000   89.000
  32.079   52.000   30.000  154.000
  30.752  161.000  243.000  143.000
  26.891  237.000    9.000  133.000
  31.979  113.000   11.000   49.000
  32.840  247.000   54.000  198.000
  31.637  246.000  268.000  190.000
  33.870   19.000   84.000   18.000
  33.692   24.000  278.000  230.000
  33.321  219.000   73.000  200.000
  33.278  175.000   66.000  155.000
  32.415  226.000  259.000  290.000
  33.942  108.000  152.000  270.000
  31.101   35.000  219.000  260.000
  29.594  110.000  145.000   89.000
  28.597   69.000   31.000   93.000
  31.322   53.000   54.000  164.000
  34.994  194.000   82.000  186.000
  31.583  185.000   74.000  257.000
  34.043  159.000  273.000  121.000
  30.607  247.000  235.000  101.000
  33.121  275.000  249.000   51.000
  30.331  275.000   55.000   33.000
  35.053  168.000   58.000   78.000
  32.771  211.000  169.000  216.000
  29.924  180.000   89.000  263.000
  30.733  246.000  136.000  283.000
  31.048   16.000   93.000  133.000
  31.794   59.000   71.000   16.000
  31.611  136.000  115.000   73.000
  34.376    9.000  173.000  166.000
  33.263   49.000  112.000   88.000
  32.719   36.000   86.000  260.000
  29.742  110.000  177.000  204.000
  30.932  125.000   66.000  137.000
  33.147  246.000  176.000  239.000
  31.288  139.000   11.000  215.000
  32.464  279.000  256.000   45.000
  33.133   52.000   79.000  249.000
  35.008  274.000  241.000   94.000
  36.034   62.000  227.000   40.000
  28.672  114.000  178.000  207.000
  32.298  136.000  277.000   63.000
  31.551  117.000  148.000  246.000
  35.788   46.000  211.000  201.000
  31.469   61.000  275.000  186.000
  29.055   46.000   99.000  166.000
  31.182   24.000  219.000   66.000
  35.122  178.000   78.000   73.000
  33.622  164.000  216.000  252.000
  36.675  110.000  216.000  264.000
  31.086  251.000  101.000  208.000
  32.581   43.000   38.000  125.000
  37.297   46.000  108.000   33.000
  28.638  235.000   94.000  143.000
  34.207  250.000   16.000   40.000
  30.092   35.000  209.000  155.000
  38.565  240.000   65.000  184.000
  31.622  184.000  252.000  232.000
  30.776  214.000  288.000  106.000
  31.300  210.000   41.000  208.000
  31.382  170.000  136.000  136.000
  30.996   57.000   92.000  188.000
  38.175   96.000  261.000  281.000
  34.733   71.000   92.000   47.000
  34.468  157.000  120.000    9.000
  38.458  100.000  159.000  122.000
  32.894  272.000  215.000  193.000
  31.076  196.000  196.000   14.000
  30.085   86.000   42.000  156.000
  31.518  227.000  221.000   82.000
  27.272  275.000  118.000   18.000
  33.525  110.000   57.000  205.000
  30.727   96.000   39.000  239.000
  34.633  214.000  129.000   56.000
  33.886  108.000  228.000  198.000
  31.208  254.000   21.000  199.000
  32.637  126.000  271.000   90.000
  33.555  220.000  253.000  137.000
  31.708  215.000   52.000  201.000
  31.335  232.000   29.000  167.000
  31.019  189.000  271.000  155.000
  37.405  238.000   63.000  179.000
  33.338  186.000  113.000   41.000
  38.697   43.000  184.000  258.000
  28.563  208.000  178.000   47.000
  31.827  211.000  102.000   55.000
  35.714  228.000  165.000  228.000
  34.029  202.000   20.000  197.000
  33.116   42.000  120.000  100.000
  37.080  291.000   88.000  138.000
  45.717  274.000  249.000  199.000
  35.741  236.000  117.000   25.000
  31.019  269.000   73.000   17.000
  32.059  228.000  224.000  262.000
  35.102  257.000  108.000  135.000
  28.691  228.000   99.000  107.000
  34.056  164.000  245.000   83.000
  28.615  224.000   85.000   99.000
  34.270   34.000   63.000   83.000
  30.752   70.000  271.000   20.000
  30.427  240.000  142.000  242.000
  35.098  234.000   74.000  189.000
  34.627   86.000  193.000  183.000
  29.245   34.000  147.000  204.000
  31.195   76.000   74.000  153.000
  31.671  216.000  100.000  139.000
  36.620  168.000  149.000  131.000
  36.972   34.000   38.000   76.000
  34.564  118.000  221.000  262.000
  36.786  270.000  196.000   73.000
  31.394   54.000  131.000  137.000
  36.993  248.000   94.000  146.000
  31.574   69.000  244.000   77.000
  18.011  262.000   98.000  101.000
  34.885  220.000  264.000  128.000
  32.328  252.000  210.000   95.000
  33.615  184.000  230.000  114.000
  33.653   10.000   60.000   30.000
  35.110  200.000  119.000   55.000
  32.820  128.000   29.000   45.000
  34.612  281.000  166.000  284.000
  29.749   11.000  199.000   87.000
  37.403  233.000   98.000  137.000
  36.261  279.000  258.000  112.000
  31.136   71.000   32.000   98.000
  35.481  151.000  179.000  248.000
  32.538  217.000   37.000   31.000
  33.329  224.000   51.000  159.000
  32.830  245.000  162.000  225.000
  34.962  107.000  115.000  193.000
  32.213  240.000  166.000  184.000
  33.981   89.000  246.000   84.000
  33.335  182.000   68.000   80.000
  35.158  176.000   45.000  243.000
  34.509   37.000   48.000   73.000
  32.561  289.000  208.000   97.000
  30.908  266.000  228.000  174.000
  28.911   48.000   67.000  213.000
  30.224  240.000  200.000  275.000
  27.172  177.000  203.000  211.000
  30.791  116.000   63.000   51.000
  34.468  276.000   41.000  114.000
  37.322   25.000  154.000  223.000
  33.828  109.000  181.000  235.000
  34.569   13.000  236.000  174.000
  32.238   45.000   97.000  157.000
  31.282   47.000   19.000  172.000
  34.542   90.000  149.000   25.000
  30.519  196.000  160.000  282.000
  27.011  172.000   65.000  273.000
  30.495  173.000   52.000  247.000
  36.138  158.000  274.000   55.000
  31.201  262.000   92.000  279.000
  34.032  264.000  175.000  130.000
  34.540   65.000   70.000   10.000
  30.230  228.000   92.000  106.000
  44.145  123.000  229.000  259.000
  34.082   17.000  165.000  201.000
  31.279  175.000   92.000   33.000
  31.492  252.000  180.000  184.000
  38.895  152.000  256.000  143.000
  32.967  207.000  270.000  189.000
  33.361  251.000   24.000  277.000
  34.811  107.000   13.000  262.000
  34.667  129.000  163.000   38.000
  33.038  222.000  182.000    9.000
  27.881  149.000   73.000  230.000
  30.974   83.000  265.000   22.000
  31.287  217.000   69.000   55.000
  33.030  205.000   22.000  110.000
  30.983  263.000  204.000  116.000
  30.832   24.000  230.000  249.000
  33.283  215.000  190.000  267.000
  34.997   22.000  185.000   20.000
  36.172   39.000   85.000  227.000
  32.904   44.000  185.000  265.000
  31.427  253.000  272.000  214.000
  33.469   70.000  127.000   81.000
  33.057  204.000   11.000  167.000
  27.569  252.000  115.000  135.000
  32.307  193.000   69.000  234.000
  31.872   88.000  250.000   85.000
  31.356  291.000  222.000   84.000
  30.739  273.000  276.000  125.000
  32.627   78.000  209.000  223.000
  35.128  139.000  289.000   89.000
  28.433   33.000   24.000  222.000
  36.385   59.000   72.000   69.000
  33.765  218.000  200.000   21.000
  36.016  143.000  228.000   49.000
  31.338  209.000   46.000  113.000
  37.596  125.000  164.000   45.000
  32.724  210.000  184.000  270.000
  33.137  264.000  194.000   50.000
  43.600  276.000  258.000   88.000
  32.428  230.000  283.000   13.000
  30.004   47.000  284.000  190.000
  30.133  217.000   72.000  199.000
  32.232  138.000   88.000  269.000
  32.992   68.000   66.000  281.000
  39.700   24.000  213.000   63.000
  33.261  207.000  263.000  185.000
  34.094  227.000   99.000  106.000
  35.472  270.000   69.000   20.000
  33.288  271.000  171.000  272.000
  27.617  118.000  194.000  224.000
  33.157   28.000  144.000  241.000
  38.205  242.000  167.000  223.000
  30.625  248.000  145.000  255.000
  32.711  182.000  284.000   78.000
  33.576  253.000   98.000  208.000
  31.895  202.000   23.000  204.000
  32.957  271.000  248.000  233.000
  31.035   61.000   53.000   56.000
  41.318  260.000   48.000  190.000
  30.635  256.000   18.000   58.000
  31.924  228.000  237.000  259.000
  31.702   99.000  158.000   72.000
  32.052  178.000   97.000  147.000
  31.830   33.000   78.000   26.000
  30.919   42.000   96.000   10.000
  30.723  260.000  101.000  150.000
  35.332   41.000   42.000  269.000
  32.014  173.000   43.000  122.000
  33.206  165.000  211.000   80.000
  30.135  124.000   72.000   51.000
  31.800  170.000  136.000  136.000
  31.063   10.000  165.000  259.000
  32.383  151.000  157.000  102.000
  41.699  234.000  146.000  166.000
  37.658   35.000  238.000  222.000
  35.405  154.000   69.000  179.000
  30.423   81.000  234.000  161.000
  26.973  222.000  272.000  171.000
  33.943  151.000  108.000   84.000
  32.267  210.000   59.000  174.000
  40.840   21.000   85.000  101.000
  35.392  276.000    9.000  252.000
  33.682   95.000  213.000   66.000
  31.649  244.000  192.000  164.000
  34.305   15.000  220.000  206.000
  31.080  284.000  226.000  200.000
  31.530  176.000  233.000   74.000
  33.848  210.000  238.000   91.000
  30.828  229.000   96.000  272.000
  35.411  258.000  214.000   16.000
  31.906  279.000  283.000  180.000
  33.234  109.000   87.000  123.000
  32.934   27.000   83.000   31.000
  27.365  230.000  217.000   34.000
  31.207  195.000   68.000  238.000
  31.818  245.000  235.000  102.000
  31.111   41.000   25.000   85.000
  35.486  265.000   40.000  171.000
  43.827  246.000   87.000  141.000
  33.061  279.000  114.000  218.000
  33.057  176.000  286.000   62.000
  34.070  241.000   90.000  151.000
  31.900  245.000   65.000  116.000
  28.767  228.000  105.000  260.000
  30.875   42.000  122.000  116.000
  31.463  170.000   23.000  239.000
  31.425   61.000  211.000   74.000
  34.041  204.000   98.000  214.000
  30.136  142.000  220.000   57.000
  30.117   36.000   28.000   85.000
  31.523  146.000  114.000  220.000
  30.895  155.000  277.000  260.000
  34.069   46.000  149.000   30.000
  35.758  210.000  238.000   91.000
  35.074  220.000  219.000  260.000
  31.373   53.000   71.000  191.000
  29.788   33.000  221.000  125.000
  30.780   55.000  143.000  136.000
  36.487  239.000  123.000   87.000
  29.574  233.000  162.000  229.000
  33.543  224.000  110.000   30.000
  38.927  282.000  255.000   60.000
  33.468  226.000   59.000  204.000
  31.371  183.000   69.000   86.000
  29.663  276.000  229.000  124.000
  33.296  106.000  183.000  163.000
  33.553  165.000  217.000   79.000
  27.697  144.000  226.000   64.000
  27.971   40.000  192.000   43.000
  28.494   27.000  144.000  244.000
  33.739  141.000  229.000   59.000
  31.195  226.000  225.000   50.000
  36.277   54.000   48.000  147.000
  32.983  144.000  109.000  217.000
  31.328  202.000   18.000  217.000
  33.287   25.000  159.000  242.000
  35.561   35.000  115.000  108.000
  34.036  165.000   74.000   94.000
  33.634   58.000   89.000  135.000
  32.564  222.000  129.000  225.000
  31.748  207.000   40.000  251.000
  37.665  209.000   75.000  196.000
  33.406   50.000  113.000  288.000
  39.498  176.000  286.000   62.000
  33.449  112.000   94.000  116.000
  35.987   65.000  270.000  247.000
  36.913   43.000  183.000  134.000
  31.517  162.000  244.000  143.000
  32.010  270.000  196.000  152.000
  33.729  236.000   51.000  156.000
  38.001  202.000   77.000   25.000
  26.050  276.000   41.000  110.000
  31.395  160.000  283.000  162.000
  29.760  170.000  254.000  151.000
  35.710  207.000   37.000   79.000
  29.965  185.000  151.000  202.000
  34.095  143.000  212.000   62.000
  30.128   44.000   93.000  165.000
  34.422  262.000  170.000  278.000
  35.543  244.000   71.000  112.000
  33.264  229.000   88.000  102.000
  34.513   34.000   37.000  230.000
  33.139  150.000  267.000  118.000
  40.479  280.000   72.000   26.000
  33.366  198.000   48.000   14.000
  35.469  274.000  274.000  176.000
  36.788  153.000  133.000  164.000
  28.217  116.000  221.000  171.000
  34.029  271.000  135.000   36.000
  31.798  269.000  156.000   27.000
  36.955   63.000  286.000  171.000
